CustomerID,Recency,Frequency,Monetary
17119,4,2,606.91
15158,46,2,606.02
16590,401,2,605.90
17507,262,2,605.58
16780,101,3,605.55
13558,6,4,605.06
14323,115,2,605.06
16321,73,7,604.55
12944,36,2,604.51
17270,470,2,604.40
14611,444,2,604.33
14417,388,1,604.20
12556,51,2,603.71
13106,134,2,603.46
12707,292,1,603.42
18264,499,1,603.25
16445,34,4,602.73
16080,82,4,602.56
17890,323,2,602.09
14670,281,3,602.00
12654,11,5,601.98
14254,433,1,601.03
12420,64,1,600.39
17745,478,2,600.34
18211,26,5,600.07
17678,264,2,599.76
12521,143,1,599.68
14965,97,2,599.00
14569,2,4,598.98
13311,5,2,598.57
17845,556,4,598.19
15424,255,3,597.78
14170,376,3,597.33
13684,286,4,596.98
15631,643,1,596.67
15346,333,3,596.12
17658,26,2,595.42
14771,622,2,594.62
15442,249,1,594.00
15929,645,1,594.00
14746,407,4,593.50
18232,82,4,592.97
13472,464,2,592.24
17815,394,1,591.96
17156,492,1,591.87
12790,193,2,591.85
17483,66,4,591.73
15524,25,2,591.40
17098,382,3,591.07
15160,358,4,589.27
15624,117,4,588.13
15191,464,3,588.05
17014,9,3,586.33
14173,11,6,586.00
12384,29,2,585.27
17773,515,2,585.27
12800,471,3,584.25
14023,8,2,584.07
15762,66,2,583.75
16001,382,1,583.39
15918,191,3,582.88
16100,463,1,582.64
16802,680,2,582.61
17970,212,1,582.59
17099,534,1,582.17
14742,436,1,579.85
16596,16,4,579.63
15588,678,1,579.60
15959,683,3,579.49
18039,375,4,579.17
18262,141,3,577.54
17274,36,2,577.38
15830,38,1,576.00
17557,15,4,575.46
12859,459,1,575.10
13262,264,3,573.45
12879,45,3,573.22
15415,314,1,572.81
13424,450,1,572.77
13379,27,3,572.56
13179,619,1,572.31
14053,125,4,572.30
12816,96,2,572.20
13816,24,2,571.67
15920,155,9,571.64
15198,93,5,571.35
15691,253,4,571.30
18053,71,3,571.07
15821,45,2,570.96
13190,545,3,570.66
15315,65,2,570.50
17122,120,4,570.50
15857,19,2,570.48
14592,36,3,570.46
16667,69,2,570.13
17433,89,2,569.96
15169,383,2,569.22
13406,428,2,568.92
18244,431,2,568.64
13321,73,2,567.36
14208,95,2,567.05
14986,377,2,566.90
15627,458,2,566.90
13998,447,3,566.70
18150,33,3,566.58
14716,44,3,565.45
13894,24,3,564.62
15344,1,3,563.94
15143,226,2,563.63
15597,36,2,563.37
17665,494,1,563.10
17195,656,1,562.98
17265,139,2,562.90
16111,429,1,562.48
12559,311,2,561.71
18127,20,4,561.53
17233,36,3,560.86
15655,244,1,560.67
15917,248,5,560.63
17413,405,2,560.14
15055,475,3,560.07
14273,52,4,559.97
16414,22,5,559.71
17503,3,2,558.96
13260,62,1,557.62
17295,29,3,556.95
18049,438,2,556.52
16519,26,4,556.26
13677,405,2,556.19
13024,471,2,555.87
15102,531,2,554.67
15634,18,2,554.65
18056,289,2,554.60
16641,106,2,554.50
15650,522,2,553.88
17407,412,1,552.90
16406,19,3,552.68
17016,577,1,552.40
12363,110,2,552.00
16936,26,2,551.17
16707,401,4,551.11
18098,397,1,550.84
17291,309,1,550.80
12390,80,1,549.84
15200,495,1,549.05
16536,111,1,548.97
16031,93,2,548.94
15842,394,2,548.80
13948,361,4,548.76
15598,54,2,548.02
16811,5,2,547.07
17637,32,2,547.06
17520,54,1,546.81
18212,327,2,546.72
12743,135,2,546.43
15080,428,2,546.25
17248,121,2,546.16
17806,12,1,546.04
17580,253,5,545.27
13955,155,3,545.17
15728,380,2,544.60
18207,500,1,544.47
16475,89,4,544.30
13390,75,1,544.08
16927,116,3,543.05
17514,129,2,542.83
13785,429,4,542.49
15675,82,4,542.04
16230,190,2,542.03
16060,401,3,541.95
16647,170,4,541.90
17447,41,2,541.53
17643,374,2,541.25
16576,421,2,540.87
12819,459,1,540.52
12958,401,2,539.49
17524,362,3,539.14
13812,43,3,539.00
15539,8,1,538.46
13961,393,1,538.40
14539,16,2,537.48
17269,386,1,537.46
16804,24,3,536.99
18140,474,1,536.41
13207,16,4,535.86
15890,395,5,535.65
16142,250,1,535.34
12988,293,1,535.32
16935,382,3,535.10
12810,535,2,534.99
13807,368,3,534.80
13385,330,1,534.57
17443,220,1,534.24
17436,2,5,534.06
16785,410,1,533.78
13594,53,2,533.32
15433,214,2,533.30
15756,62,4,532.96
15825,173,1,532.94
15659,44,3,532.49
16021,396,2,532.25
15115,19,2,531.85
14940,418,2,531.49
16583,374,2,531.40
16706,38,3,531.35
17765,159,4,530.80
18159,302,1,530.15
14002,135,2,529.73
17458,16,2,529.58
18191,262,2,529.40
16413,57,2,528.98
14616,243,5,527.78
12479,12,1,527.20
18011,374,2,527.03
16421,377,3,526.27
15467,10,3,524.88
15683,118,2,524.54
15891,227,1,524.52
13277,16,7,523.30
17712,45,1,522.91
13605,388,2,522.67
12956,307,4,521.89
15689,120,3,521.03
14647,202,2,519.97
13977,412,1,519.81
12571,40,2,519.61
12777,458,1,519.45
14807,391,2,519.29
12825,522,2,518.63
13600,313,2,518.42
13553,675,1,517.80
17266,3,5,517.73
12979,730,1,517.70
12977,157,4,517.63
18205,37,2,517.36
14311,243,2,516.45
13043,274,1,516.42
14429,404,1,516.28
13859,327,2,515.86
18243,415,1,515.78
14949,470,4,515.00
13642,216,4,514.72
17510,25,2,514.56
12897,205,4,514.25
14722,148,3,513.37
16829,157,2,513.32
13177,65,2,512.20
16402,265,2,511.40
14552,152,3,511.28
12361,288,4,511.25
16561,6,2,511.12
17110,166,3,510.70
13367,432,1,510.20
12904,19,2,509.58
13710,32,3,509.52
14008,433,1,509.04
12436,100,1,509.01
12907,396,2,508.91
15417,86,1,508.80
17391,164,2,508.80
14317,65,1,508.58
13067,83,3,508.51
17276,403,1,508.39
17335,384,2,508.00
17415,80,1,507.84
14158,41,1,507.66
17384,20,3,507.55
15721,12,1,507.08
13885,190,2,506.80
13123,473,2,506.75
14968,31,2,504.99
18203,158,4,504.42
17630,170,2,503.60
14954,13,2,503.44
12376,390,2,503.15
12419,386,2,503.01
15138,394,1,502.52
13865,59,4,501.56
15881,313,5,501.39
13116,139,1,501.14
13247,18,4,501.12
16616,16,2,500.42
12366,634,1,500.24
13428,11,3,499.98
15193,61,1,499.32
17256,108,5,498.93
16488,34,3,498.80
14171,99,2,498.79
17608,34,4,498.53
17053,131,1,498.48
16820,96,1,497.61
17680,24,3,497.45
17923,283,3,497.00
12943,559,2,496.50
15300,65,1,496.44
15278,562,4,496.16
16977,396,4,496.00
16799,433,2,495.98
17995,282,3,495.48
14319,425,1,494.85
16352,18,2,494.44
17333,86,1,494.25
17823,422,2,494.25
15877,2,2,493.28
15958,75,4,492.99
15447,331,5,492.88
13176,47,1,492.84
14270,332,1,492.65
15507,172,1,492.36
14310,433,1,492.10
13732,29,1,491.86
17106,390,1,491.23
14663,431,2,490.60
15000,48,1,490.52
14416,23,2,490.22
12983,599,1,490.08
12634,536,2,490.00
17476,396,2,489.86
17715,201,2,489.60
17988,12,14,489.54
17925,373,1,488.16
18280,278,2,488.15
12920,18,4,488.09
13412,621,1,487.35
13733,411,2,487.03
13675,152,2,486.82
17453,18,2,486.72
13153,6,1,486.22
15216,88,2,486.09
12443,733,1,485.31
16999,24,2,484.82
16504,26,1,484.38
16024,13,3,484.20
15048,66,4,482.75
16603,75,2,482.47
17996,380,3,482.33
12542,485,2,481.88
18216,32,1,481.75
15174,323,2,481.46
14052,20,2,480.81
13161,314,2,478.88
15589,256,3,478.53
17111,48,2,476.58
12447,244,1,476.49
18176,359,1,476.35
15277,47,2,476.34
15780,184,3,475.28
16552,243,2,475.02
14599,391,2,474.54
14322,430,4,474.10
17104,424,1,474.03
15349,159,2,473.81
15557,29,1,473.65
16635,407,1,473.00
13194,136,2,472.78
14975,58,2,472.39
16038,8,3,471.78
16473,165,4,470.83
13066,25,2,470.80
15963,20,2,470.76
17254,5,3,470.73
18083,398,1,470.73
14819,65,4,470.16
14058,463,2,469.19
14369,643,2,469.13
15387,493,1,468.65
12554,449,1,468.50
13171,22,3,468.41
14335,17,2,468.26
14491,176,2,468.13
17344,47,2,468.11
14727,275,3,467.93
17294,670,2,467.79
17187,227,2,467.71
14029,64,2,467.66
16390,537,3,467.50
14148,234,2,466.29
13248,125,2,465.68
15036,73,3,465.55
13698,597,2,465.53
17181,58,3,465.37
17140,248,1,465.32
13928,11,4,464.57
17040,138,2,463.25
14627,380,1,462.75
14331,125,2,462.66
18031,379,1,462.10
13624,389,1,462.08
18284,432,1,461.68
14575,489,1,460.71
15540,12,2,460.68
12491,39,1,460.40
16310,415,2,460.08
14118,429,1,458.45
13957,418,3,458.25
14011,481,2,457.82
15121,51,2,457.72
16069,418,1,457.70
12375,11,2,457.50
12564,262,1,456.90
14296,422,2,456.40
16039,424,2,456.40
12999,197,3,455.88
15585,177,1,455.30
16765,295,2,454.75
17067,725,3,454.54
12459,606,1,454.36
15475,78,1,454.11
17564,25,3,454.01
17376,71,4,453.64
18158,10,2,453.40
16481,683,1,453.38
12729,114,1,453.01
14184,67,1,452.89
15418,426,2,452.32
18100,551,1,451.56
15802,143,1,451.42
15961,380,1,451.29
12831,263,3,451.11
15124,23,4,450.82
16870,470,1,450.16
13150,485,3,449.97
14784,27,3,449.93
13877,87,3,449.68
13489,106,4,449.52
15126,537,2,449.49
12448,45,1,449.45
15739,67,1,449.12
16939,489,3,449.00
14761,59,3,447.92
14780,55,2,447.68
18201,723,1,447.53
13754,152,3,447.05
16095,457,1,447.05
16921,62,3,446.67
14149,221,1,446.62
17370,73,4,446.18
17070,115,2,445.32
14010,566,2,445.15
14328,439,1,445.05
18134,599,2,445.00
12788,464,4,444.90
18270,39,3,444.55
14638,51,1,443.60
16424,192,2,443.06
16404,71,1,443.05
18222,93,1,443.00
14093,13,1,442.85
14996,482,2,442.29
17699,477,2,442.00
13738,397,1,440.93
16932,54,3,440.71
12579,79,1,440.42
18233,326,1,440.00
13954,2,2,439.92
16025,30,1,439.66
14979,736,1,439.46
16968,5,2,439.43
13086,383,1,439.33
17718,233,2,439.18
13432,572,2,439.10
13358,269,1,439.03
13964,388,2,438.90
17729,597,1,438.65
15859,433,1,438.46
17807,396,3,437.87
12552,39,2,437.82
14846,428,1,437.40
15553,61,1,437.23
16888,401,3,437.15
12672,330,2,437.05
14877,419,2,437.00
17178,732,1,436.71
14123,734,1,436.18
16084,300,1,436.18
16166,429,2,435.83
18110,20,2,435.43
12445,23,2,434.98
15323,563,3,434.60
14910,3,4,434.35
14238,327,3,434.23
14581,17,2,433.80
18029,643,1,433.77
12493,166,2,433.74
15613,611,1,433.72
16522,436,2,433.36
17687,421,1,432.68
16604,563,2,432.45
16236,79,1,432.20
16881,67,1,432.00
14042,726,1,431.98
15488,93,5,431.92
17842,603,1,430.69
12452,17,2,430.57
12795,19,1,430.48
12827,6,3,430.15
15450,31,1,429.84
15461,461,2,429.70
15230,240,2,429.60
13413,640,6,429.44
15915,402,1,429.21
15888,81,3,429.16
16324,129,3,428.68
18089,447,1,428.45
17285,629,2,428.34
15545,55,2,428.05
15360,40,1,427.93
12740,64,1,427.60
18285,661,1,427.00
17740,390,6,426.90
18152,647,1,426.69
15930,68,1,426.63
14288,214,1,426.60
15966,451,1,426.53
15217,564,1,426.24
13703,319,2,425.56
17103,723,1,424.30
16541,736,1,424.03
16913,291,3,423.91
15504,82,4,423.85
17330,23,4,423.80
14097,482,2,422.86
13374,415,2,422.80
16137,681,1,422.70
16689,76,2,422.60
18240,47,1,422.58
16149,5,3,422.22
17232,3,2,421.52
17601,240,2,421.48
13574,412,1,421.25
16773,58,3,421.24
14757,76,1,420.50
15206,11,4,420.30
15894,254,2,420.29
15711,557,2,420.25
18128,538,1,420.04
13672,302,3,419.92
13442,668,3,419.87
13096,395,1,419.70
14124,85,1,419.58
13079,5,6,419.18
15262,324,3,418.82
12593,109,3,418.10
13073,412,2,418.08
15968,389,1,418.05
17701,253,1,417.95
17855,373,1,417.94
16629,74,2,417.73
16832,185,5,417.61
14762,264,2,417.57
12833,146,1,417.38
17258,397,2,417.30
16816,104,4,417.06
15935,240,2,416.86
16957,240,2,416.64
15011,396,2,416.60
16355,376,1,416.35
16356,198,6,415.87
12930,79,2,415.80
12608,405,1,415.79
15725,16,1,415.25
14333,68,1,415.20
16752,373,1,415.00
13565,20,3,414.80
18278,74,2,414.20
13002,319,3,414.13
17052,29,1,413.75
13669,51,3,413.55
14082,365,2,413.36
17767,16,2,413.05
17662,662,2,412.92
14620,206,2,412.78
18050,360,2,412.06
13827,58,3,412.05
16272,117,1,411.70
16815,454,2,410.97
15960,375,4,410.95
15099,85,1,410.48
17598,382,1,409.98
14348,261,1,409.57
15225,235,1,409.40
16864,435,2,409.25
16243,34,2,409.10
13686,183,3,409.04
12974,198,2,408.95
15446,377,3,406.95
12353,205,2,406.76
16632,486,2,406.40
17000,397,2,406.30
15280,173,3,406.22
15342,130,1,406.09
12741,530,2,406.07
18111,590,1,405.85
12922,162,1,405.38
13143,585,1,405.10
13640,612,1,405.00
15941,638,1,405.00
17379,12,1,404.66
16319,218,1,404.40
16484,174,2,404.30
12498,22,3,403.70
14678,580,1,403.39
17785,54,3,403.38
17431,314,1,403.30
13530,635,1,402.98
14172,606,3,402.72
16315,331,2,402.71
15037,377,2,402.51
15501,405,2,402.50
17094,323,2,402.20
16998,150,5,402.00
16893,367,2,401.77
18048,204,3,401.73
14494,26,3,401.46
14736,486,2,401.08
14471,592,2,400.95
17403,37,2,400.57
17168,499,1,400.20
14358,390,2,400.06
18164,38,1,399.65
16538,542,3,399.62
13252,395,2,399.30
15522,33,2,398.84
17830,2,3,398.70
12508,27,2,398.27
13352,61,1,397.98
15577,152,5,397.98
15429,27,2,397.35
17789,282,2,397.15
12824,60,1,397.12
13673,19,2,396.92
17486,262,1,396.87
13597,401,2,396.71
15883,3,2,396.48
17918,501,3,396.39
18067,41,1,396.33
13879,646,1,395.50
17286,22,3,395.48
13083,5,3,395.43
17617,559,1,395.33
12677,556,2,395.10
16207,26,1,394.38
15386,187,1,394.14
12499,561,1,393.72
17300,391,2,393.64
15345,46,1,393.54
15437,263,2,393.45
16868,395,3,393.39
13584,307,3,392.45
17563,579,2,392.38
16827,394,5,392.13
16783,437,1,391.95
13966,436,1,390.86
14072,667,1,390.85
14706,619,1,390.69
17753,465,4,390.56
17614,58,1,390.07
14197,411,1,390.05
17936,6,1,389.84
17116,649,1,389.78
18024,153,2,389.78
14752,44,1,389.64
13345,288,1,389.50
17479,633,1,389.26
12690,206,1,389.01
17595,13,2,388.79
18227,218,2,388.75
15592,47,1,388.58
13896,626,1,388.55
13899,17,2,388.52
17357,25,2,388.14
17771,57,4,387.41
16148,297,2,386.62
14779,281,3,386.15
16492,541,1,385.56
12973,414,1,385.55
12889,382,4,385.46
12829,337,3,385.30
17804,377,3,385.23
14826,582,2,385.20
17711,11,2,385.10
17772,11,3,384.77
17171,290,2,384.59
16433,29,2,384.52
17250,4,2,384.52
17012,726,1,384.16
16982,61,1,384.06
14598,45,2,384.04
15155,384,1,383.97
13792,67,3,383.95
12515,354,1,383.70
15440,55,3,383.68
12547,198,3,383.58
12832,33,2,383.03
13817,30,2,382.98
14767,475,1,382.81
17568,634,1,382.79
16988,6,2,382.67
13997,520,3,382.31
13657,11,2,382.14
14908,75,2,381.90
16304,695,1,381.66
15090,309,1,381.32
17393,411,2,381.15
17903,395,1,381.09
12796,629,1,381.00
17573,30,3,380.60
16930,27,3,380.55
14731,48,3,380.02
16577,667,1,380.00
17783,73,3,379.91
14200,618,1,379.20
18162,733,1,379.16
16909,73,1,379.14
13372,90,1,378.64
17078,37,2,378.20
12651,335,4,377.75
12941,725,1,377.49
17736,10,3,377.44
17717,422,1,376.92
16544,520,4,376.70
17489,59,2,376.64
14353,216,3,376.50
14531,480,1,376.34
13688,636,1,375.50
17912,311,6,375.50
14448,10,2,375.35
14294,408,1,375.34
17810,669,2,374.81
14067,64,2,374.70
13545,391,2,374.64
13351,67,1,373.94
13283,60,4,373.36
17437,530,1,373.17
15337,412,1,373.02
13197,610,1,373.01
14981,247,2,372.92
12895,43,2,372.80
12544,37,1,372.70
15989,376,2,372.51
12981,30,2,372.22
13164,570,2,372.20
17245,205,2,371.63
18155,76,3,371.62
15472,114,1,371.56
14950,20,1,371.20
15975,85,1,371.01
15063,214,1,370.80
15765,667,1,370.63
14168,421,2,370.45
15458,26,2,370.44
17792,468,2,370.05
16758,66,1,369.34
14888,208,1,369.20
15477,650,1,368.40
16448,199,2,367.87
14018,646,1,367.15
13187,338,4,367.01
14962,271,4,366.91
14244,661,1,366.42
12899,414,1,366.40
17911,10,1,366.23
16974,523,2,365.50
15029,620,1,365.10
17536,178,3,364.83
14886,253,1,364.80
15949,17,2,364.72
15343,88,1,364.50
14528,38,1,364.22
16509,297,1,363.70
14253,494,2,363.40
16078,284,2,362.99
16378,248,3,362.95
13962,22,3,362.80
14840,268,2,362.71
14122,407,3,362.42
17339,95,3,362.36
18119,368,1,362.24
16052,55,1,362.06
16259,411,3,361.94
13844,12,1,361.62
16305,139,1,361.22
18091,594,1,360.85
13274,410,1,360.85
17945,697,3,360.35
18208,566,1,360.08
13298,2,1,360.00
15008,481,2,360.00
13181,382,1,359.69
17660,142,2,359.47
14926,382,2,359.40
14919,540,1,359.35
15120,134,1,358.82
15863,26,5,358.70
18003,377,1,358.61
17948,148,1,358.56
16856,15,3,358.49
17748,528,1,358.15
13228,82,1,358.00
16606,405,2,357.66
15595,488,1,357.60
12495,641,1,357.40
17967,372,2,357.29
16971,39,1,357.21
18040,20,2,357.20
18273,3,4,357.00
13234,673,2,356.95
14500,89,3,356.85
17200,388,4,356.71
15840,59,2,355.56
12617,30,1,355.53
12996,376,1,355.50
16920,412,1,355.45
14268,471,1,354.85
15986,31,2,354.42
12888,215,2,354.12
12845,268,4,354.09
12715,107,1,353.86
17252,117,2,353.86
16323,197,2,353.66
13210,94,1,353.48
13343,178,1,353.43
14804,9,1,353.27
16382,409,2,353.10
16690,73,4,353.03
17780,668,3,352.91
17196,428,1,352.90
13765,654,1,352.82
16857,443,1,352.80
15334,157,3,351.67
12566,87,1,351.65
16192,736,1,351.30
13923,54,1,351.13
16263,424,1,351.01
14252,382,1,350.99
13332,15,1,350.90
13281,440,1,350.85
17835,3,3,350.64
17795,180,2,350.39
16476,432,1,350.35
12532,31,1,349.83
13670,76,1,349.70
13887,205,1,349.55
13550,384,1,349.51
18090,422,1,349.40
18250,311,1,349.27
14545,675,1,349.25
13790,5,1,348.80
17577,646,2,348.75
15282,571,1,348.59
12760,456,1,347.80
17668,2,2,347.75
15085,730,1,347.54
16006,212,2,347.17
12441,367,1,347.10
13062,192,1,346.98
12411,410,1,346.90
16423,25,1,346.12
15781,26,3,345.46
14724,591,1,345.25
13774,82,1,345.00
14633,267,1,344.90
18199,684,1,344.75
15519,384,2,344.61
17569,333,1,344.14
16990,219,2,344.00
13068,11,2,344.00
15047,270,1,343.62
15520,2,1,343.50
18081,37,3,343.45
13519,79,2,343.21
18047,382,2,342.69
16851,5,3,342.45
14989,662,1,342.40
17833,724,1,342.36
16826,52,1,341.70
17542,270,3,341.70
16585,594,2,341.59
13347,71,1,341.36
17917,46,3,341.28
17928,46,3,341.24
16044,436,1,340.84
15818,589,1,340.50
12900,423,1,340.33
12698,591,1,339.75
13737,201,1,339.60
14203,398,1,339.34
17697,237,1,338.95
17839,43,1,338.80
14630,485,1,338.65
17776,387,2,338.56
14799,52,2,338.15
17296,731,1,338.13
12869,682,1,337.67
15942,134,1,337.44
12780,599,1,337.40
13930,58,2,337.34
18269,367,1,337.20
17973,52,1,337.04
17488,642,1,336.50
17914,4,1,336.43
15619,11,1,336.40
13482,233,2,336.09
16273,649,2,336.04
14196,107,1,335.52
16063,261,1,335.32
14094,440,1,335.22
12489,337,1,334.93
17821,407,1,334.62
12350,311,1,334.40
17607,377,1,333.81
13216,268,1,333.74
14241,184,2,333.70
14957,254,2,333.29
16234,477,3,333.18
14137,696,1,332.70
13904,38,2,332.64
16850,334,1,332.41
16803,66,1,332.30
16452,631,2,332.17
17647,66,3,331.66
15512,156,4,331.58
17435,412,1,331.35
16030,310,1,331.24
13981,416,1,331.14
16478,26,3,331.00
15878,562,2,330.77
17309,96,3,330.59
14517,34,2,330.45
17301,22,2,330.43
12807,384,1,330.35
13010,375,2,330.12
15130,170,1,330.11
12850,446,1,330.00
18186,723,1,329.58
17518,426,2,329.42
16436,669,3,329.34
17154,76,1,329.34
15153,32,1,329.25
15979,603,1,329.22
16286,478,2,328.95
14012,278,1,328.80
16855,24,2,328.40
15213,319,2,328.35
14747,250,1,328.20
16318,36,1,328.15
15709,284,2,327.85
15735,422,1,327.68
13498,731,1,327.38
12804,466,2,327.02
16322,2,2,326.75
12460,457,1,326.65
14070,685,1,326.55
13646,400,2,326.25
17843,304,2,326.23
17439,656,1,325.74
13661,604,1,325.24
15670,297,2,325.20
13801,67,1,324.80
15982,606,1,324.51
12946,437,1,324.45
16685,62,2,324.24
18261,44,2,324.24
13834,577,2,324.19
15869,278,3,323.66
17440,157,4,323.58
13025,732,1,323.39
16195,724,1,323.25
17793,26,1,323.04
14263,424,1,322.93
16627,80,1,322.80
14832,631,1,322.69
16342,76,4,322.41
14424,18,1,322.08
17326,409,2,321.95
15726,391,1,321.91
13111,719,1,321.88
17471,475,1,321.65
15770,613,1,321.45
14823,181,3,321.43
17182,423,2,321.30
15236,299,1,321.05
15432,24,2,320.76
18117,26,1,320.72
14622,185,1,320.58
17991,226,3,320.55
13986,18,1,320.46
16683,534,1,320.25
13942,535,1,320.00
13843,382,1,319.75
16674,55,2,319.61
16967,190,1,319.02
17229,97,2,318.76
15682,600,2,318.24
14703,15,1,318.17
18253,643,1,317.88
17267,128,2,317.62
15616,439,1,317.11
17689,389,2,317.08
16761,97,1,316.62
15204,358,1,316.58
12529,529,1,316.48
13494,312,1,316.26
15196,433,2,316.25
17408,164,3,316.09
12614,278,1,315.60
15042,200,2,315.45
16091,155,2,315.06
17121,403,1,314.74
14991,431,1,314.67
18206,554,1,314.66
13660,401,1,314.59
12650,4,1,314.44
18070,670,1,314.10
15873,500,4,313.92
13087,727,1,313.64
16582,114,1,313.62
12665,325,3,313.60
17882,380,2,313.46
13845,65,1,312.98
15162,732,1,312.90
13905,733,1,312.65
15318,4,1,312.62
13226,274,2,312.46
12834,283,1,312.38
14951,80,1,311.69
12852,295,1,311.55
13990,214,1,311.30
12898,464,2,310.96
15724,202,3,310.85
13400,583,1,310.83
16328,564,1,310.83
13847,720,1,310.72
12738,373,1,310.70
16439,723,1,310.70
15185,71,1,310.62
14848,405,1,310.56
14181,411,2,310.55
15308,275,1,310.47
15188,726,1,310.43
13315,690,1,310.26
14749,480,1,310.15
13628,677,1,310.14
17383,5,2,309.99
15699,18,1,309.65
16373,383,2,309.49
12884,89,1,309.05
15010,36,1,308.94
16956,18,1,308.74
16194,376,1,308.60
14927,397,1,308.20
16524,447,2,308.14
15302,731,1,308.00
13289,724,1,307.95
15778,432,1,307.95
16123,52,1,307.78
13529,79,2,307.76
15454,363,2,307.69
14777,404,1,307.56
13060,254,1,307.53
17120,234,1,307.46
13932,295,1,307.40
15374,129,2,307.32
14783,660,1,307.30
17721,660,1,307.21
13036,685,1,307.10
13142,20,1,307.09
15087,282,1,306.94
17551,360,1,306.84
16649,521,1,306.58
13718,247,2,306.55
18059,24,3,306.46
17077,579,1,306.00
15135,240,2,305.68
16796,90,1,305.62
16181,74,1,305.54
14990,613,2,305.42
13383,544,1,305.28
15893,482,1,305.28
13667,150,1,305.02
15163,19,2,304.47
14043,492,2,304.25
16217,236,2,304.25
18185,250,1,304.25
17688,394,1,304.20
16489,381,2,303.70
14791,607,1,303.63
14806,76,2,303.43
17207,653,1,303.22
18255,90,2,303.15
15060,9,4,303.09
16425,303,1,302.70
18165,178,1,302.46
17506,76,1,302.20
15054,13,2,302.10
15242,423,1,302.04
16297,269,1,301.90
13773,397,2,301.54
15667,40,1,301.32
15148,11,1,301.29
13625,597,1,301.26
16437,382,2,301.25
12351,376,1,300.93
16479,11,2,300.83
16050,174,3,300.70
17556,206,2,300.67
14797,508,1,300.31
17766,382,2,299.61
12864,139,2,299.57
13346,463,6,299.40
17898,86,4,299.18
12595,505,1,299.02
17124,186,1,298.89
15609,185,1,298.48
17824,52,1,298.40
12881,276,1,298.00
18018,109,4,297.99
14835,529,2,297.00
13708,272,1,296.88
14985,199,2,296.75
17627,479,1,296.36
13751,289,1,296.25
13504,65,1,295.93
15962,450,1,295.83
14269,440,1,295.73
14614,387,1,295.13
16252,383,1,295.09
16579,426,1,295.05
17057,597,1,294.74
15041,171,2,294.02
17927,722,1,294.00
15718,541,1,293.79
14192,389,1,293.74
15928,657,1,293.53
17710,424,1,293.50
17441,733,1,293.35
16721,263,1,292.47
16543,592,1,292.21
13739,19,2,292.20
13449,24,1,291.88
17907,641,1,291.76
16615,627,1,291.50
18182,464,1,291.13
15391,585,1,289.87
16897,300,2,289.78
13796,500,1,289.70
14433,466,1,289.60
14162,174,2,289.36
17501,221,2,288.60
16808,100,2,288.42
13616,569,2,288.10
16432,65,1,287.40
17497,391,2,287.25
13508,244,2,287.05
13909,424,2,286.60
14183,412,2,286.29
14660,87,2,285.74
14402,653,1,285.60
17636,20,1,285.56
16890,477,3,285.41
12487,731,1,285.30
17355,387,1,285.11
16429,107,1,284.55
15445,265,2,284.50
17359,12,2,284.46
15354,604,3,284.40
12851,97,2,284.13
13121,270,1,283.73
15662,662,2,283.73
15338,678,1,283.43
15936,380,2,282.79
13511,677,1,282.76
12771,486,1,282.30
17247,16,1,282.19
17072,626,1,282.05
16557,25,2,281.85
13326,433,1,281.76
13679,494,3,281.26
18042,54,2,281.15
15772,419,1,280.88
13080,180,4,280.73
14242,235,2,280.55
13606,30,3,280.54
13581,310,2,280.53
15556,25,1,279.77
17264,425,1,279.59
17786,86,2,278.74
14764,47,1,278.30
14303,408,2,277.94
16334,493,1,277.48
15355,30,2,277.05
13272,32,2,276.56
12750,129,1,275.88
13399,465,3,275.40
16313,4,2,274.15
12789,66,3,273.35
13307,121,3,273.34
13861,430,2,273.26
15964,664,1,272.96
17498,76,1,272.22
13917,50,2,272.04
14816,198,1,271.85
17292,473,2,271.75
14436,99,2,271.70
16089,387,2,271.44
13058,25,3,271.40
15943,650,2,271.29
13837,212,2,271.24
17278,242,2,271.24
18238,516,1,270.92
13533,183,3,270.79
14520,2,2,270.60
16757,319,2,270.48
12558,8,1,269.96
18267,673,1,269.37
12751,445,1,268.27
18254,582,1,267.90
14039,34,2,267.28
15408,265,1,267.18
15503,363,2,267.15
15320,45,1,267.13
15517,234,1,267.03
15423,39,3,266.89
14863,30,1,266.76
16502,621,2,266.50
14392,433,1,266.40
15119,246,1,266.40
12962,8,2,266.39
15019,267,1,266.00
16074,391,1,265.25
13973,288,1,264.70
13128,632,1,263.50
12892,397,1,263.38
17808,549,4,262.64
13331,402,1,262.40
14526,390,1,262.40
17910,727,1,261.70
12655,424,1,261.35
17385,15,1,261.11
13189,19,2,260.68
15014,44,2,260.17
17901,30,3,260.08
17022,32,2,260.00
16733,530,1,259.68
17125,51,1,259.35
17558,394,1,259.17
13127,78,1,259.17
17219,32,2,259.13
15536,410,1,259.09
16381,396,2,258.70
13683,458,1,258.60
13227,202,1,257.70
16542,54,2,257.32
15852,187,3,257.26
14483,282,2,257.10
15404,376,1,257.06
14166,506,2,256.85
14876,522,2,256.70
14274,687,1,256.60
12430,44,1,256.40
13806,64,1,256.38
17896,24,1,256.32
13250,461,2,256.04
13825,622,2,255.59
14881,20,1,255.40
16911,636,2,255.25
12746,541,1,254.55
12604,80,2,254.18
15923,373,1,254.16
17992,390,1,254.13
